,0,1
3956,ALDH2,LILRB4
3957,RPS16,RPS3
3958,LILRB4,FMNL2
3959,HLA-DPB1,IFITM3
3960,CST3,TGFBI
3961,SYK,CD86
3962,PLEK,HLA-DMB
3963,MYL6,TUBA1B
3964,RPL19,RPL14
3965,CXCR3,GZMK
3966,GLA,CYBB
3967,RPS7,RPL24
3968,C5AR1,PHC2
3969,SPI1,FCGR2A
3970,RPS4X,RPL37
3971,IQGAP1,CST3
3972,HLA-DPA1,LAP3
3973,ATF3,CD68
3974,SLC43A2,CST3
3975,PSTPIP2,C1QA
3976,MNDA,HLA-DMB
3977,LPCAT2,GLUL
3978,RPS23,RPL12
3979,HLA-DRB1,SYNGR2
3980,HLA-DMB,CST3
3981,FCGR3A,KCTD12
3982,LGALS3,CTSS
3983,RPL27,RPL3
3984,LST1,IFITM3
3985,TNFSF13B,PLEK
3986,MFSD1,HLA-DRB1
3987,HLA-DRA,H2AFY
3988,RNF130,MPEG1
3989,RPS18,RPL11
3990,RPL38,RPL29
3991,RPS19,RPS27
3992,RPS23,EEF1B2
3993,RPL38,RPS5
3994,RPL29,RPLP2
3995,ANXA2,ANXA5
3996,MS4A6A,CTSS
3997,C1orf162,LYZ
3998,VMO1,IFI30
3999,RPLP1,RPL3
4000,FTH1,CD68
4001,FCGR3A,FCGRT
4002,SMPDL3A,CST3
4003,MS4A7,FGL2
4004,GSTP1,CTSS
4005,RPS2,RPS27A
4006,CLEC12A,CD14
4007,RPL8,RPL32
4008,DOK3,PLXDC2
4009,SLC8A1,GRN
4010,GZMK,EOMES
4011,NCF2,C1QA
4012,RASSF4,IFI30
4013,ADAP2,HLA-DMA
4014,FCER1G,CD33
4015,CD68,CFD
4016,GLUL,FAM20A
4017,NINJ1,SRGN
4018,TRBC2,CD7
4019,RPS12,RPL18
4020,RAB31,CCDC88A
4021,DUSP1,FCGR2B
4022,CTSB,LILRB2
4023,TPT1,EEF2
4024,SERPINA1,IFNGR2
4025,MPEG1,NINJ1
4026,FCER1G,CMTM6
4027,TNFSF13B,FCGR2B
4028,LAP3,TNFSF13B
4029,RPL30,CD3E
4030,LGALS1,RHOA
4031,TNFSF13B,SOD2
4032,CPVL,VCAN
4033,MEF2C,MPEG1
4034,RPL9,RPLP1
4035,C19orf38,RBP7
4036,TNFSF13B,LYN
4037,HLA-DRB1,GRN
4038,LRRC25,CEBPD
4039,LAT2,HLA-DRB1
4040,HNMT,IGSF6
4041,RNF130,CD86
4042,CFD,CLEC7A
4043,HLA-DPA1,SLC7A7
4044,RPS12,RPS16
4045,LILRB2,FBP1
4046,DUSP6,CD14
4047,C5AR1,LYZ
4048,NPC2,NINJ1
4049,RAB31,TIMP2
4050,CD63,MARCH1
4051,RPS27A,RPL23A
4052,RPL10,RPL3
4053,TYMP,NPC2
4054,ARPC2,CFL1
4055,LILRB2,DUSP6
4056,RPL38,RPL10
4057,RPS27,RPL5
4058,TGFBI,RAB32
4059,RPL14,RPL11
4060,ANXA2,CXCL16
4061,CTSS,FCGR3A
4062,TXNIP,RPL3
4063,FCGR2A,CSF3R
4064,GSTO1,CD68
4065,AP1S2,HLA-DRA
4066,MS4A7,SPI1
4067,C1QA,FBP1
4068,TNFSF13B,FTL
4069,TREM1,CD68
4070,RPS29,RPS9
4071,SLC11A1,TIMP2
4072,MAFB,TNFSF13
4073,RAB32,BTK
4074,CD14,IFITM3
4075,RPL18A,RPL5
4076,PLSCR1,FCGR2A
4077,RPS10,RPL3
4078,RPS8,RPL32
4079,LPCAT2,SMPDL3A
4080,PLXDC2,CEBPB
4081,CST7,SH2D2A
4082,SKAP2,MS4A7
4083,RPL34,RPL27
4084,MPEG1,PLXDC2
4085,CD68,LRRC25
4086,HLA-DPB1,CD74
4087,CTSZ,SPI1
4088,ZFHX3,RAB31
4089,RPL8,RPL19
4090,RPS4X,RPL26
4091,TYROBP,LAIR1
4092,LYZ,CDKN1A
4093,CD68,LTBR
4094,CD36,CD68
4095,GRN,CD93
4096,C5AR1,FCGRT
4097,CTSD,CLEC7A
4098,TMEM176B,NPL
4099,RPL12,RPL31
4100,FTL,S100A9
4101,CYBB,METRNL
4102,CD74,MS4A6A
4103,GNS,FCER1G
4104,CYBB,RAB32
4105,RPS4Y1,RPSA
4106,PLAUR,CD14
4107,CTSB,CD68
4108,CTSB,GRN
4109,ANXA2,TIMP1
4110,RPS27A,RPL18A
4111,TLR2,CLEC12A
4112,LYZ,FAM20A
4113,LST1,CD74
4114,ADM,LYZ
4115,SH3BGRL3,PFN1
4116,OGFRL1,LYN
4117,TNFSF13,S100A9
4118,RPS4X,RPS29
4119,NPC2,PLXDC2
4120,GNAI2,CEBPD
4121,CD74,AIF1
4122,RPS21,RPL3
4123,LTB,RPL3
4124,CSF3R,SLC7A7
4125,RPL10A,RPS7
4126,CSTA,NPC2
4127,FCER1G,GLA
4128,DSE,CLEC7A
4129,SLC43A2,CPVL
4130,NINJ1,MPEG1
4131,FCGRT,MAFB
4132,HLA-DPB1,PYCARD
4133,CD302,CSTA
4134,RPL7A,RPS19
4135,SKAP2,CTSB
4136,SAT1,C5AR1
4137,RPS6,RPS27A
4138,PLSCR1,HLA-DPA1
4139,CD86,ANXA2
4140,RPLP2,RPS8
4141,PLEK,LYZ
4142,ANXA2,ALDOA
4143,RPL13,RPS8
4144,RPS19,RPL7A
4145,CTSH,MFSD1
4146,MNDA,LYZ
4147,CYBB,CTNND1
4148,EMILIN2,RAB31
4149,GNAI2,C5AR1
4150,TGFBI,NCF2
4151,LAT2,SAT1
4152,RPS24,RPS27
4153,RPS27,RPS19
4154,FBP1,ADAP2
4155,IFI30,TYMP
4156,LILRB1,CSF3R
4157,GLUL,S100A9
4158,ATP6V0B,MS4A7
4159,TYROBP,CSTA
4160,RPL11,RPS11
4161,SAT1,CTSC
4162,RAB31,CLEC7A
4163,ANXA2,LGALS3
4164,LILRB4,HLA-DRA
4165,RPS28,RPS8
4166,RPL28,RPL32
4167,CD86,TNFSF13B
4168,THEMIS2,CEBPD
4169,TMEM176B,PLAUR
4170,NCF2,IFI30
4171,CD63,HCK
4172,RPL38,RPS3
4173,RPS27A,RPL14
4174,SLC11A1,CLEC7A
4175,S100A11,ALDOA
4176,PLEK,FCGRT
4177,CMTM6,CD74
4178,RPS29,RPL37
4179,HLA-DRA,ZFHX3
4180,MNDA,FCGRT
4181,FCGRT,FCER1G
4182,S100A11,CTSL
4183,LRP1,VCAN
4184,HLA-DRB1,YWHAE
4185,GNB4,PLXDC2
4186,CYBB,NCF2
4187,NINJ1,CD86
4188,LYN,TNFSF13B
4189,CD14,C19orf38
4190,FCGR2B,CD300A
4191,MPEG1,FGD4
4192,LYZ,CTSZ
4193,RPS3,SPOCK2
4194,PLSCR1,TYROBP
4195,C5AR1,NAMPT
4196,CD302,CYBB
4197,THEMIS2,C5AR1
4198,MPEG1,EMILIN2
4199,FCGRT,TGFBI
4200,FCGR2A,CST3
4201,CLIC2,IL18
4202,S100A11,LGALS3
4203,RPL10A,RPL37A
4204,RPL30,RPL34
4205,LY86,FCGR3A
4206,CD63,S100A11
4207,CD14,CD74
4208,TMEM176A,TMEM176B
4209,SAT1,HNMT
4210,CD63,PILRA
4211,HLA-DMB,CTSC
4212,HLA-DPA1,CARD16
4213,DUSP6,LINC01504
4214,CFD,MAFB
4215,HLA-DRB1,RASSF4
4216,LGALS1,ANXA2
4217,TGFBI,HLA-DPB1
4218,RPS2,RPL6
4219,MAFB,CTSZ
4220,TMEM176B,DSE
4221,BASP1,SAT1
4222,RPL29,RPLP0
4223,GNAI2,HNMT
4224,IFI30,CST3
4225,NPC2,EMILIN2
4226,CD7,RPS15A
4227,FCER1G,TNFSF13
4228,TPT1,RPLP0
4229,CD83,NR4A1
4230,ANXA2,HLA-DRB1
4231,RPL31,RPSA
4232,MARCH1,PILRA
4233,MARCH1,HNMT
4234,LILRB2,FGL2
4235,CREB5,CD163
4236,SRGN,UBC
4237,HLA-DPA1,TTYH3
4238,CXCL16,VMO1
4239,SLC7A7,PLAUR
4240,PLAUR,CSTB
4241,AIF1,SIGLEC10
4242,CST3,IGSF6
4243,IGHM,IGLC2
4244,RPL30,LDHB
4245,FCGR2A,SLC43A2
4246,H2AFY,HLA-DRA
4247,RPS14,RPS11
4248,RGS1,HLA-DRB1
4249,LAG3,CCL5
4250,TYROBP,DRAM1
4251,CYBB,HLA-DPB1
4252,DUSP6,CPVL
4253,SIGLEC10,HLA-DMA
4254,CTNND1,FCGR3A
4255,CTSD,MAFB
4256,IFI30,SYK
4257,CTSH,LGALS3
4258,NPC2,SRGN
4259,ZEB2,GLUL
4260,RGS18,PLBD1
4261,PLEK,NAMPT
4262,HERPUD1,HLA-DRB1
4263,ANXA2,CAP1
4264,RPL3,RPS7
4265,CFD,FCER1G
4266,RPLP0,RPS21
4267,SYK,IL18
4268,SWAP70,CD74
4269,APLP2,SERPINA1
4270,RPL24,TPT1
4271,FTL,TALDO1
4272,ADAMTSL4,LILRB2
4273,FTL,FCGRT
4274,BCAT1,CST3
4275,CFD,TGFBI
4276,ZEB2,LRP1
4277,TGFBI,PLEK
4278,RPLP2,RPS13
4279,DSE,MAFB
4280,RUNX3,NKG7
4281,SPI1,ARPC3
4282,RPL13,RPS13
4283,LYZ,BCL2A1
4284,LILRB2,SPI1
4285,ASAH1,SPI1
4286,PIK3AP1,PTAFR
4287,GNA15,CLIC2
4288,CYBB,IRF8
4289,TNFAIP2,CD74
4290,TYROBP,POMP
4291,LY96,MAFB
4292,ZEB2,RAB31
4293,RPL12,RPS19
4294,TYROBP,LILRB4
4295,RPS29,RPL26
4296,CFD,TMEM51
4297,GLUL,TMEM176A
4298,TNFSF13B,TMEM176B
4299,FTH1,LGALS1
4300,LILRB4,FTH1
4301,TMEM176A,CTSH
4302,IL13RA1,LYZ
4303,SAT1,RAC1
4304,RPL24,RPS10
4305,C1QA,SPI1
4306,DAPK1,MS4A7
4307,RPL37A,RPS18
4308,S100A11,CAP1
4309,LAT2,CD63
4310,CD86,RBM47
4311,FBP1,PSAP
4312,LGALS3,FCGR3A
4313,CTSH,MYOF
4314,RPS28,RPS13
4315,EMILIN2,CTSS
4316,TYROBP,RAB31
4317,RPS25,RPL27A
4318,CTSD,FCER1G
4319,MS4A6A,LTBR
4320,RAB31,MAFB
4321,ANXA2,SAT1
4322,FCER1G,SLC31A2
4323,TYMP,MARCH1
4324,CD83,IFI30
4325,RPS11,RPL7A
4326,IRF8,MAFB
4327,CST7,CXCR6
4328,FOS,CD14
4329,LTBR,CST3
4330,ITGB2,CD302
4331,CYBB,PLEK
4332,MS4A6A,FCGR3A
4333,RPS19,RPLP0
4334,CTSS,TIMP2
4335,PGK1,ANXA2
4336,PLXDC2,PLXNC1
4337,RPS5,RPS11
4338,RPL41,RPL13
4339,ANXA5,FCGR2A
4340,CEBPB,CST3
4341,DSE,FCER1G
4342,RPLP0,RPL32
4343,SYK,VCAN
4344,SIGLEC10,LRP1
4345,RPL3,RPL37A
4346,HLA-DPA1,GSTP1
4347,RPL5,RPS11
4348,CD68,CCDC88A
4349,RPL35A,RPL27A
4350,CTSB,FCGR3B
4351,CD63,SKAP2
4352,CEBPD,HMOX1
4353,FCER1G,GNB4
4354,CEBPD,LY86
4355,MS4A7,MAFB
4356,CST3,PTGS1
4357,RPS27A,RPL18
4358,CEBPD,KLF4
4359,PSAP,CSTA
4360,HHEX,TYROBP
4361,TMSB4X,PFN1
4362,CAMK1,IFI30
4363,NPC2,MPEG1
4364,CTSS,PLAUR
4365,GRN,DMXL2
4366,RPS27,RPS8
4367,RPL27A,RPS27A
4368,RPL30,RPL35A
4369,FTL,NAMPT
4370,PLAUR,CFD
4371,PPT1,SPI1
4372,CCDC88A,CEBPD
4373,RAB31,FCER1G
4374,SORT1,LYZ
4375,ETS2,PLXDC2
4376,CD68,TIMP2
4377,SMPDL3A,BTK
4378,CCL5,NKG7
4379,LYZ,MNDA
4380,CEBPB,SYK
4381,RPS27A,RPS16
4382,CST3,ARHGEF10L
4383,CSTA,MARCH1
4384,APLP2,PYGL
4385,FGL2,VMO1
4386,RAB31,TGFBI
4387,FCER1G,CD81
4388,SLC11A1,FCER1G
4389,CSTB,LGALS1
4390,ANXA5,HLA-DPA1
4391,IFNGR2,CD302
4392,TLR7,CLEC4A
4393,RAB13,CNRIP1
4394,RPL37,RPL10A
4395,IFITM1,CD3E
4396,TNFSF13B,CTSH
4397,MPEG1,CD86
4398,IFI30,CLEC4A
4399,RPS14,RPS6
4400,SLC11A1,TGFBI
4401,CD33,CST3
4402,RAB31,TMEM51
4403,MYOF,CTNND1
4404,IFI30,ALDH1A1
4405,CYBB,C3AR1
4406,CANX,CD63
4407,RPLP2,RPL37
4408,IGSF6,SERPINA1
4409,CYBB,FTL
4410,RPL13,RPL37
4411,HLA-DPA1,MS4A7
4412,FGD4,PRKCD
4413,NCF2,LST1
4414,RNF130,LGALS3
4415,CD74,ANXA5
4416,GSN,CEBPD
4417,MNDA,CD93
4418,PSAP,CYBB
4419,RPLP0,RPL19
4420,NPC2,CD86
4421,RPL26,RPL38
4422,LYZ,SCIMP
4423,AIF1,CTSD
4424,TLR2,SERPINA1
4425,LYZ,LILRB2
4426,RPL29,RPS27A
4427,RPL37A,RPL11
4428,CD63,CMTM6
4429,TPT1,RPS27A
4430,FGL2,FCGR2A
4431,PLXDC2,TTYH3
4432,TYMP,HCK
4433,CST3,BCAT1
4434,RPS28,RPL37
4435,TBXAS1,CAMK1
4436,HLA-DRA,CD302
4437,UBA52,RPL37
4438,ZEB2,CD14
4439,PLAUR,LTBR
4440,CPVL,NCF2
4441,TPI1,S100A11
4442,HLA-DPB1,HLA-DRA
4443,CLEC7A,IFNGR2
4444,LILRB4,SLC7A7
4445,CYBB,TNFAIP2
4446,TIGIT,IL2RB
4447,RPL19,RPL10A
4448,GRINA,TYMP
4449,ANXA5,TYROBP
4450,MAFB,SCIMP
4451,HLA-DPB1,C1QA
4452,NINJ1,CXCL16
4453,MAFB,LILRB2
4454,SCPEP1,TMEM176B
4455,TNFAIP2,FMNL2
4456,SDSL,FCER1G
4457,PRDX1,ANXA2
4458,SERPINA1,C5AR1
4459,SLC43A2,FGL2
4460,CD68,GAS7
4461,CAP1,LGALS3
4462,RPS23,RPL37A
4463,MILR1,TYROBP
4464,RAB32,FCGR2A
4465,CD68,S100A8
4466,LST1,HLA-DRA
4467,GAA,MPEG1
4468,FCGRT,IGSF6
4469,LRRC25,PDK4
4470,TGFBI,RNF130
4471,LST1,C1QA
4472,FCGR2A,LRRC25
4473,ADGRE2,CTSS
4474,ADAP2,CPVL
4475,TYROBP,FURIN
4476,IFI30,APLP2
4477,CCDC88A,TLR2
4478,CD74,CXCL16
4479,CD68,CLEC7A
4480,RPS7,RPS6
4481,TYROBP,CTSS
4482,FGL2,HLA-DPA1
4483,ARPC5,HLA-DPA1
4484,HLA-DPA1,MPP1
4485,PDK4,RAB32
4486,LILRB1,CFD
4487,RPL30,RPL29
4488,RPSA,RPL7A
4489,APLP2,CEBPD
4490,RPL30,RPS5
4491,CSF3R,ALDH3B1
4492,CLEC4A,MS4A6A
4493,CSTA,HCK
4494,CYBA,FCER1G
4495,RPL32,RPL10A
4496,LY86,PLAUR
4497,ARPC2,LGALS1
4498,FCGR2A,DUSP6
4499,LYZ,CD68
4500,LYZ,GRN
4501,RASSF4,MS4A7
4502,PABPC1,RPL7A
4503,RPL12,RPS8
4504,HNMT,RAB31
4505,CLEC4A,AIF1
4506,SLC43A2,SPI1
4507,CPVL,HLA-DPB1
4508,RPS27,RPS13
4509,APLP2,C5AR1
4510,IFI30,FBP1
4511,ALOX5,HLA-DPA1
4512,SH2B3,FCER1G
4513,GRN,C1QA
4514,MEF2C,HLA-DRB1
4515,CD74,TIMP1
4516,CD86,HLA-DMA
4517,RPLP2,RPL26
4518,CMTM6,HLA-DRA
4519,HLA-DRB1,ADGRE2
4520,RPL13,RPL26
4521,SERPINA1,HNMT
4522,RPL3,RPL18A
4523,RPL24,RPL31
4524,S100A9,CTSS
4525,MAFB,CD68
4526,ADAP2,CFD
4527,SRGN,LYZ
4528,RPL18A,RPS13
4529,PHC2,CYBB
4530,C1QB,NPC2
4531,FBP1,HLA-DRA
4532,TYMP,FGD2
4533,RPS16,RPS27
4534,PYGL,MAFB
4535,RPS19,RPS27A
4536,LGALS1,S100A6
4537,OAZ1,GAPDH
4538,CST3,CSTA
4539,CEBPD,CD63
4540,FGL2,TYROBP
4541,RPS2,RPS5
4542,SPI1,MGAT1
4543,SMPDL3A,SPI1
4544,RPL26,RPS3A
4545,RPLP2,RPS29
4546,MS4A7,ZNF385A
4547,HSPA1A,DUSP1
4548,RPL13,RPS29
4549,FCER1G,LILRB1
4550,SCPEP1,CTSH
4551,CD14,HLA-DRA
4552,F2R,CST7
4553,LILRB1,LRRC25
4554,FTL,AP1S2
4555,RPL30,RPL10
4556,CD14,C1QA
4557,EEF2,TPT1
4558,TYROBP,PLSCR1
4559,RPL27,RPL35
4560,FCGR3A,DAPK1
4561,TIMP1,RAB31
4562,CTSC,IGSF6
4563,RAB32,TYROBP
4564,LILRB2,MAFB
4565,SLC8A1,GNAI2
4566,ASAH1,MAFB
4567,ITGB2,CST3
4568,TYROBP,SH3BGRL
4569,SKAP2,MNDA
4570,UBA52,RPS29
4571,ALOX5,TYROBP
4572,RPS3A,RPS8
4573,RPS14,RPL17
4574,RPS25,RPL36
4575,AIF1,SERPINA1
4576,IFI30,RAC1
4577,HLA-DPB1,FTH1
4578,IFI30,BTK
4579,APLP2,S100A11
4580,HLA-DRB1,NPC2
4581,RHOA,ANXA2
4582,HLA-DPA1,UBC
4583,APLP2,PILRA
4584,KYNU,HLA-DPB1
4585,RPL34,TPT1
4586,FCGR2B,SERPINA1
4587,TGFBI,TMEM176B
4588,APLP2,HNMT
4589,FCER1G,THEMIS2
4590,CD86,GLUL
4591,RPS12,RPL31
4592,PYGL,FCER1G
4593,MS4A6A,TIMP2
4594,BST1,TYROBP
4595,CEBPB,APLP2
4596,FCGR3A,ASAH1
4597,TYMP,LPCAT2
4598,ADAP2,LRRC25
4599,RPS13,RPS3A
4600,RPS15A,RPL12
4601,S100A8,TYROBP
4602,HLA-DPB1,IFI30
4603,CD93,CSF3R
4604,SIRPA,NCF2
4605,HLA-DPA1,C1QB
4606,LGALS1,HLA-DMA
4607,HLA-DRB1,GNAI2
4608,IFITM1,LDHB
4609,FES,CD14
4610,LGALS3,PLAUR
4611,PLXDC2,MS4A7
4612,RPS15A,EEF1B2
4613,CD86,LRP1
4614,CPVL,BASP1
4615,SWAP70,LILRA5
4616,LGALS3,MS4A6A
4617,LYN,GLUL
4618,CLEC7A,TYMP
4619,HCK,HLA-DMA
4620,GAPDH,TMSB4X
4621,RPL35A,RPL36
4622,MEF2C,SAT1
4623,CD63,TNFSF13
4624,RPL7A,RPL37
4625,LST1,IFI30
4626,HMOX1,CTSZ
4627,TOMM7,RPS19
4628,HLA-DRA,TYMP
4629,TUBA1B,TUBA1A
4630,SWAP70,HLA-DRA
4631,RPL10,RPL35
4632,TNFAIP2,LILRA5
4633,CYBB,TMEM176B
4634,CPVL,LYN
4635,YWHAH,GAPDH
4636,RPL5,EEF1A1
4637,CD3E,RPL36
4638,MPEG1,MFSD1
4639,ATP6V0B,LYZ
4640,CD74,HLA-DRB1
4641,CD68,MAFB
4642,FTH1,SERPINA1
4643,RPS27,RPL37
4644,FCGR3A,NPC2
4645,CST3,DRAM1
4646,IFNGR2,CST3
4647,MARCH1,TNFSF13
4648,KLRB1,SH2D2A
4649,TNFAIP2,HLA-DRA
4650,TNFSF13B,IFITM3
4651,HLA-DPA1,RNF130
4652,LYN,RAB31
4653,SECTM1,FCGR3A
4654,SAT1,PLBD1
4655,SAT1,VMO1
4656,RPL17,RPL27A
4657,CXCR3,CD8A
4658,FTH1,PGK1
4659,RPL34,RPSA
4660,FGD4,TYROBP
4661,ATP6V1B2,HLA-DPB1
4662,TMEM176A,C19orf38
4663,NCF2,MS4A7
4664,RAB31,IGSF6
4665,HLA-DPB1,LAP3
4666,RPS7,RPL17
4667,IFITM1,GIMAP7
4668,MS4A7,ANXA2
4669,NPC2,MFSD1
4670,GSN,SKAP2
4671,FCGR2A,FLVCR2
4672,RPL30,RPS15A
4673,IL18,APOC1
4674,RPL30,RPS3
4675,SRGN,NAMPT
4676,TLR2,C5AR1
4677,GRN,IFI30
4678,TMEM176A,CD74
4679,LAT2,ARHGAP18
4680,RPL19,RPL30
4681,FCGR2A,FGL2
4682,LYZ,RASSF4
4683,RPS6,RPL15
4684,NCF2,ALDH3B1
4685,RPS8,RPS11
4686,RPS25,RPL8
4687,LGALS1,GLUL
4688,C1orf162,NPC2
4689,IGSF6,CTSC
4690,ATP6V0B,FCGRT
4691,FCER1G,CD68
4692,CTSH,NCF2
4693,HNMT,CTSS
4694,IFITM3,CST3
4695,CEBPD,CYBB
4696,CST3,LILRB4
4697,SAT1,ETS2
4698,CTSZ,ANXA2
4699,HLA-DRA,CST3
4700,RPS15A,RPS2
4701,TMEM176B,PAPSS2
4702,C5AR1,ASAH1
4703,LRRC25,HLA-DPA1
4704,TFPI,APOC1
4705,RPS21,RPL35
4706,RPS24,RPS27A
4707,TGFBI,CTSH
4708,AIF1,PYGL
4709,SAT1,FCGR2A
4710,CD68,FCER1G
4711,HLA-DMA,NCF2
4712,SYNGR2,GRINA
4713,MS4A7,TNFSF13B
4714,NCF2,CTSB
4715,MS4A6A,CLEC7A
4716,CST3,RAB31
4717,VCAN,LRP1
4718,RPS12,RPL5
4719,PILRA,FCGR2A
4720,CST3,RNF135
4721,RBP7,C19orf38
4722,CD74,HMOX1
4723,APOC1,CNRIP1
4724,CD68,TGFBI
4725,CD74,LY86
4726,HLA-DPA1,ALOX5
4727,CD14,IFI30
4728,ANXA5,H2AFY
4729,RPS4X,RPS15
4730,KYNU,LYN
4731,RPL35A,RPL8
4732,ADGRE2,LMO2
4733,VCAN,RAB31
4734,TGFBI,LYZ
4735,RASGRP4,RGS18
4736,LY86,SLC11A1
4737,TMSB4X,HLA-A
4738,RPL32,RPL30
4739,CLEC7A,SYK
4740,IFITM3,SYK
4741,RPL23A,RPL38
4742,RPS21,RPS7
4743,LTB,RPS7
4744,HLA-DRA,SYK
4745,FCGR2A,SPI1
4746,SULF2,VCAN
4747,C5AR1,NPC2
4748,RPL35A,RPS25
4749,RPS3A,RPS13
4750,FAU,RPS29
4751,CD74,SAT1
4752,HLA-DPB1,SLC7A7
4753,TNFSF13B,ADAP2
4754,GRINA,CTSC
4755,KCTD12,CST3
4756,TIMP1,CTSS
4757,RPL7A,RPL26
4758,SPI1,HLA-DMA
4759,CTSB,SERPINA1
4760,CSTB,PGK1
4761,RPL38,RPS27
4762,RPS19,RPL6
4763,HLA-DMB,FCGR2A
4764,SAT1,HLA-DPA1
4765,RBM47,CD74
4766,CD48,RPL13
4767,C3AR1,CYBB
4768,CD3E,RPS25
4769,SLC31A2,CST3
4770,LRRC25,TYROBP
4771,CTSH,HLA-DPB1
4772,SYK,NCF2
4773,LYZ,OGFRL1
4774,LST1,SLC7A7
4775,IFI30,SPI1
4776,MS4A4A,GLUL
4777,PILRA,HLA-DPA1
4778,RPL28,RPS11
4779,CSF2RA,CXCL16
4780,RPL7A,RPS29
4781,RPL9,RPL32
4782,GNAI2,HLA-DPA1
4783,RPS27,RPL26
4784,RPL35A,RPLP2
4785,DUSP1,CD74
4786,RPL18,RPL3
4787,LILRB2,ZNF385A
4788,ANXA2,SOD2
4789,HLA-DMA,HLA-DPB1
4790,RPL23A,RPS14
4791,TNFSF13B,CD74
4792,NPC2,CTSL
4793,TYMP,SLC8A1
4794,ZNF385A,MS4A6A
4795,MFSD1,TBXAS1
4796,RPS25,RPS24
4797,HLA-DRB1,ATP6V1B2
4798,MPEG1,VCAN
4799,RPL15,RPS2
4800,GRINA,APLP2
4801,MAFB,OGFRL1
4802,ALDH2,MS4A6A
4803,ZNF385A,AIF1
4804,NPC2,LGALS3
4805,RPL12,RPL37
4806,PAPSS2,CD68
4807,DAPK1,LYZ
4808,CYBRD1,FCER1G
4809,FCRLA,CD79A
4810,RPS12,RPS19
4811,RPL30,UBA52
4812,CST7,GZMA
4813,RPL13,RPL27
4814,HCK,CSF3R
4815,BCL2A1,LYZ
4816,CDKN1A,FCER1G
4817,ZBTB32,AKAP5
4818,SCPEP1,IFITM3
4819,SLC43A2,MAFB
4820,AIF1,CEBPD
4821,GIMAP7,IFITM1
4822,LILRB4,MS4A7
4823,S100A11,SOD2
4824,SAT1,TYROBP
4825,TYROBP,FCGR3A
4826,RPL27,RPL23A
4827,RPL35A,RPS24
4828,THEMIS2,HLA-DPA1
4829,FES,CPVL
4830,SOD2,LYZ
4831,PILRA,TYROBP
4832,RPL37,RPL3
4833,CTSS,MEF2C
4834,LYN,CTSS
4835,SLC8A1,MARCH1
4836,LILRB1,SPI1
4837,FAU,RPS14
4838,GNG5,FCER1G
4839,GNAI2,TYROBP
4840,CTSH,PLEK
4841,MAFB,SIGLEC10
4842,SYK,HLA-DPB1
4843,IL7R,PABPC1
4844,RPLP1,RPL23A
4845,MAFB,LGALS1
4846,FBP1,SLC7A7
4847,ALDH2,DSE
4848,GZMK,F2R
4849,PLAUR,CLEC7A
4850,LGALS3,SLC11A1
4851,AIF1,C5AR1
4852,DAPK1,FCGRT
4853,FCGR1A,MARCH1
4854,RNF130,NCF2
4855,MEF2C,CTNND1
4856,GNG5,TGFBI
4857,SPI1,CAMK1
4858,NPC2,MYOF
4859,MCOLN1,CSF3R
4860,C1QA,ARPC3
4861,CD14,EVI5
4862,HLA-DMA,PLEK
4863,CYBB,GSN
4864,CD14,SLC7A7
4865,ARPC3,FCER1G
4866,SMCO4,C1QA
4867,RPS7,RPLP1
4868,MNDA,C1QA
4869,RPL23A,RPS3A
4870,RPS7,RPS4X
4871,GNS,RAB31
4872,HLA-DRB1,MARCH1
4873,LRP1,TNFAIP2
4874,NCF2,C1QB
4875,CFD,CSTA
4876,LGALS1,CD14
4877,ARPC3,TGFBI
4878,S100A9,FCGR3A
4879,RPS15,LTB
4880,ATF3,C5AR1
4881,HCK,TYMP
4882,SAT1,FOS
4883,RPS4X,TPT1
4884,VCAN,CD14
4885,LYZ,PPT1
4886,TYROBP,LILRA6
4887,B2M,CST7
4888,CLEC7A,CLEC4A
4889,SLC8A1,CEBPD
4890,CTSH,FCGR2B
4891,RPL19,RPL3
4892,CTSH,SOD2
4893,RPS29,RPL22
4894,HLA-DRA,CLEC4A
4895,THEMIS2,TYROBP
4896,CST3,CTSS
4897,MPP1,CST3
4898,CTSH,LYN
4899,RPL22,EEF1B2
4900,CEBPB,SPI1
4901,RPS16,RPLP0
4902,RPL10,RPL23A
4903,NCF2,FAM20A
4904,CD93,CPVL
4905,WSB1,NEAT1
4906,GRINA,RAC1
4907,RPL38,RPL7A
4908,GLUL,DAPK1
4909,RPL36,RPL12
4910,MAFB,PPT1
4911,HLA-DMA,LYN
4912,LRRC25,LILRB1
4913,HLA-DPA1,LYZ
4914,TNFSF13B,PSAP
4915,LYN,PLSCR1
4916,CPVL,TMEM176B
4917,C1QA,ANXA2
4918,RPL36,EEF1B2
4919,RPS10,RPL23A
4920,CD74,CD63
4921,RPS13,PABPC1
4922,CTSH,C3AR1
4923,AIF1,HNMT
4924,RNF130,HLA-DPB1
4925,FCGR3A,MARCH1
4926,CTSH,FTL
4927,DMXL2,LYZ
4928,RPL12,RPL26
4929,RPS14,RPS23
4930,IL2RB,FYN
4931,FCGRT,LILRB4
4932,PLXDC2,ALOX5
4933,FTL,NPC2
4934,RPL23,RPS23
4935,C1QB,HCK
4936,RPS29,RPS15
4937,C5AR1,IFI30
4938,HLA-DPB1,TTYH3
