,0,1
12176,PSME1,ACTB
12177,CENPM,MKI67
12178,CD86,C5AR1
12179,SRGN,PTPN7
12180,FGD2,CD37
12181,MCM2,SMC2
12182,NLRP3,LILRA6
12183,PKMYT1,TOP2A
12184,RPS12,RPL38
12185,CDCA7,CDKN3
12186,RAB13,CST3
12187,ANPEP,TLR2
12188,CDCA8,NUSAP1
12189,TPT1,RPS16
12190,ORC6,FAM111B
12191,TUBB4B,CCNB2
12192,SDF2L1,PPIB
12193,HLA-DMA,FCRLA
12194,TYMS,CENPK
12195,RPL23A,CCR7
12196,RPL27,RPL27A
12197,KDM6B,ZNF331
12198,STMN1,CACYBP
12199,MKI67,CHAF1A
12200,MEF2C,IRF8
12201,CSTA,TREM1
12202,FCRLA,GNG7
12203,KIF18A,CCNB1
12204,STMN1,KIFC1
12205,HLA-F,PSMB9
12206,PYHIN1,PRF1
12207,SPI1,CD33
12208,APOBEC3G,RNF213
12209,RPL36,RPS20
12210,CNN2,ACTB
12211,ITGA4,CD74
12212,FBXO43,KIF15
12213,CDKN3,BUB1
12214,SPC24,NCAPG
12215,NEK2,SPC25
12216,SAPCD2,KIF2C
12217,RPS24,RPS3A
12218,CTLA4,B2M
12219,S100A12,SIRPB1
12220,LILRA6,RAB31
12221,DMXL2,SLC11A1
12222,PRKCH,HLA-C
12223,RPL35A,RPS29
12224,GALM,CD3D
12225,ALDOA,ATP6V0C
12226,HSPA1B,HSPB1
12227,E2F1,GINS2
12228,RPL24,RPL14
12229,TTK,NDC80
12230,EAF2,BLNK
12231,KIF11,GTSE1
12232,CDKN3,HMMR
12233,RPL14,RPL28
12234,GPSM2,ASPM
12235,MS4A1,WDFY4
12236,TCF19,TTK
12237,NPM1,RPS5
12238,RPS5,RPS28
12239,SH2D1A,GZMA
12240,ANXA5,GPX4
12241,PPIA,TYMS
12242,CTSH,KYNU
12243,RPL23A,RPS13
12244,GPNMB,ROPN1B
12245,PKM,ARPC1B
12246,HLA-DPB1,NCKAP1L
12247,RPL3,EEF2
12248,CENPE,BIRC5
12249,MCM10,PCNA
12250,HJURP,ECT2
12251,RPL27,RPL26
12252,RRM2,KIFC1
12253,RPS8,RPL12
12254,HJURP,KIF4A
12255,HLA-DPB1,POU2AF1
12256,ANXA5,NAGA
12257,KIF20B,TROAP
12258,ITGAL,NLRC3
12259,TYMS,HMGN2
12260,RPS3A,RPLP1
12261,RPS10,RPL31
12262,PKM,TPP1
12263,PSAP,S100A9
12264,FOXM1,PLK1
12265,TXN,LGALS1
12266,RPS24,RPL37A
12267,RPLP0,RPL34
12268,CLSPN,MCM7
12269,PGK1,HSPD1
12270,CDC25C,NUF2
12271,IL1RN,SLC11A1
12272,KIF15,UBE2T
12273,PCNA,TPX2
12274,SPAG5,CDCA3
12275,TCF4,HLA-DQA1
12276,CENPW,BUB1
12277,RPL27,TOMM7
12278,HCST,ARL4C
12279,HLA-DRB1,HLA-DRA
12280,FAM129C,CD180
12281,IKZF3,TIGIT
12282,CST7,GIMAP4
12283,NCAPG,FBXO43
12284,QPCT,TRPM4
12285,CD63,DYNLL1
12286,RPL35A,RPL12
12287,SMC4,ASF1B
12288,RPL37A,RPL39
12289,KIFC1,NUSAP1
12290,CD79A,CD37
12291,BLNK,BANK1
12292,PCNA,KIF2C
12293,CENPW,HMMR
12294,SPI1,TNFSF13B
12295,FCER2,CD74
12296,CDK1,KIF18A
12297,RPS16,RPL27
12298,BUB1B,NUSAP1
12299,CDK1,ECT2
12300,RPL32,IL7R
12301,RPL37A,RPS5
12302,RPL5,UBA52
12303,RPS3A,RPS27A
12304,HLA-DMB,FGD2
12305,PPP2R5C,CST7
12306,RPL13A,RPS14
12307,TMEM176B,GLUL
12308,CD22,BANK1
12309,NEK2,KIF20A
12310,GAPDH,STMN1
12311,CDCA5,AURKB
12312,RPS13,RPL24
12313,MAD2L1,RACGAP1
12314,NUF2,CCNB1
12315,MAD2L1,TUBB
12316,TNFSF13B,IL4I1
12317,POU2AF1,HLA-DRA
12318,FAM111B,CDC6
12319,RPL23A,RPS11
12320,UCP2,B2M
12321,SH3BGRL3,APOBEC3G
12322,MITF,MIA
12323,SLC8A1,CD14
12324,RPL35,RPS12
12325,NACA,NPM1
12326,TOP2A,DEK
12327,GATA2,HDC
12328,HPGDS,HDC
12329,SLC25A5,ACTG1
12330,TPT1,RPL37
12331,CDCA8,TUBB
12332,DEPDC1,AURKB
12333,LTB,VPREB3
12334,MND1,NDC80
12335,CDT1,PKMYT1
12336,CNR2,MS4A1
12337,DNAJA1,HSP90AB1
12338,RPL36,UBA52
12339,RRM2,PTMA
12340,KIF14,TPX2
12341,ESCO2,DIAPH3
12342,DEPDC1B,NUF2
12343,H2AFZ,STMN1
12344,GNG5,S100A6
12345,EPHB1,SCAMP5
12346,UBE2T,FEN1
12347,NDC80,CDC20
12348,TICRR,BUB1
12349,RPL26,EEF1D
12350,HLA-DRA,LYZ
12351,RPL35A,RPL9
12352,RPS18,RPL23A
12353,PTGDS,LRRC26
12354,PRR11,KIF18B
12355,C19orf38,LYZ
12356,FOXM1,CENPF
12357,MCM4,RAD51AP1
12358,ACTB,LCP2
12359,RPL12,RPS28
12360,FASLG,TIGIT
12361,LCK,MYH9
12362,GZMH,NKG7
12363,RPL6,RPL5
12364,DLGAP5,CDK1
12365,SKA2,TYMS
12366,CENPA,CCNA2
12367,FAM111B,RRM2
12368,DERL3,IGLL5
12369,FAM111B,CHEK1
12370,RPS10,RPS16
12371,ACTB,GLIPR2
12372,LILRA6,TYROBP
12373,CDC6,NUSAP1
12374,DEPDC1B,SPC24
12375,SYNGR2,BLNK
12376,SERPINA1,IFITM3
12377,CIITA,HLA-DMB
12378,ITGAX,LYZ
12379,RPL18A,RPL15
12380,AURKB,CDCA8
12381,IGSF6,CFD
12382,MYL6B,STMN1
12383,RPS14,LTB
12384,NUSAP1,MND1
12385,SSR3,LGALS3
12386,TNFRSF1B,LSP1
12387,FCRL1,PAX5
12388,KIF2C,MND1
12389,FCGR2A,C1QA
12390,MNDA,HLA-DQA1
12391,CSTA,RNF130
12392,CIT,UBE2C
12393,CCL19,CLIC2
12394,HMMR,TUBB4B
12395,RPS3,RPLP2
12396,CD3D,CD3G
12397,RPL41,RPLP2
12398,RPS15A,RPL13A
12399,HMGB2,CDKN3
12400,TIMP1,SHTN1
12401,RPS25,RPS3
12402,GIMAP6,IL2RB
12403,RBBP8,CDK1
12404,ACTB,CSK
12405,NUF2,TYMS
12406,RPL13,IL7R
12407,MCM7,PCNA
12408,KIF20A,HMGB3
12409,POU2AF1,PNOC
12410,LIG1,PKMYT1
12411,RPL8,RPS4X
12412,ID2,RGS1
12413,PPIB,SEC61B
12414,CD44,VIM
12415,FCRL1,STAP1
12416,FAU,RPL12
12417,STAG3,MS4A1
12418,PLTP,APOE
12419,LMNA,TAGLN2
12420,CIT,FANCI
12421,RPS27A,RPL23
12422,TMEM176A,CD86
12423,RPS2,RPL4
12424,KIF15,TK1
12425,CDC45,TUBB
12426,RPS25,CCR7
12427,CLSPN,FAM111B
12428,DSCC1,TOP2A
12429,TREM1,CSF3R
12430,TROAP,CCNB1
12431,IFITM1,SLFN5
12432,LRRC25,TNFSF13B
12433,FAM156A,FAM156B
12434,CDK1,KPNA2
12435,GNG5,ANXA2
12436,CENPF,MCM4
12437,TCF19,UBE2C
12438,SERPING1,TGFBI
12439,CORO1A,CTSC
12440,RPL9,RPS8
12441,AURKB,KIF23
12442,GGH,MCM3
12443,ARHGDIB,MYL12A
12444,DHFR,PKMYT1
12445,MS4A1,CD1C
12446,ARHGEF10L,CYBB
12447,LILRA6,LRRC25
12448,CENPN,TOP2A
12449,RPS18,RPS2
12450,RPS3A,RPL26
12451,BIRC5,HIST1H4C
12452,KIFC1,RRM1
12453,ARHGAP24,CYBB
12454,ALDH2,SPI1
12455,CST7,SH2D1A
12456,CFP,MNDA
12457,CDCA7,MKI67
12458,CFD,TGFBI
12459,FAM111B,SKA1
12460,RPSA,RPS14
12461,RPL7A,EEF1A1
12462,LCK,PPP2R5C
12463,MCM7,E2F8
12464,POU2F2,CD79A
12465,CKS2,CCNB2
12466,MELK,NCAPG
12467,LST1,FGL2
12468,HLA-DQB2,HLA-DMA
12469,GGH,KIF11
12470,VPREB3,POU2AF1
12471,LEPROTL1,IL7R
12472,RPS25,RPS13
12473,C1QC,C2
12474,CD2,ACAP1
12475,FAU,RPL9
12476,MCM10,CENPM
12477,GAPDH,SEC11A
12478,PBK,STMN1
12479,RPS25,RPL6
12480,TGFBI,SLC11A1
12481,CCNB1,ASPM
12482,RPS13,RPL10A
12483,CD86,CD74
12484,CDCA8,UBE2T
12485,RAB31,CPVL
12486,MYH9,IL32
12487,PARPBP,CDC20
12488,RFC3,SHCBP1
12489,GCA,CYBB
12490,FGD2,MPEG1
12491,ASPM,CDCA5
12492,PRR5L,CST7
12493,LILRA5,VCAN
12494,MLPH,ALDH1A1
12495,POLQ,CEP55
12496,FBXO43,TYMS
12497,TMEM176B,SERPINA1
12498,CDKN3,CDC20
12499,LGALS3,FTL
12500,CD163,CD300C
12501,HSPE1,HSPH1
12502,HMGN2,UBE2C
12503,HLA-DQA1,HLA-DQB2
12504,TPX2,KIF18B
12505,TROAP,TYMS
12506,SLC11A1,ANPEP
12507,PYGL,S100A1
12508,LIME1,CRIP1
12509,NPC2,TGFBI
12510,DNAJC9,CDCA5
12511,S100A9,CFP
12512,KIF4A,CENPF
12513,CENPF,DEPDC1
12514,HLA-DRA,CXCL16
12515,EVL,HCST
12516,NDC80,KIF4A
12517,MS4A1,FCRL2
12518,CDCA3,NUF2
12519,HLA-DQB1,BCL11A
12520,SWAP70,FAM129C
12521,LAT,HLA-C
12522,IL2RB,TNFRSF18
12523,NCAPH,CENPM
12524,MS4A1,RALGPS2
12525,CD38,PRF1
12526,HLA-DRA,HLA-DRB1
12527,CKS2,KIF14
12528,TNFRSF13B,BLNK
12529,TUBB4B,AURKB
12530,ATAD2,CDC45
12531,PTPRC,RNF213
12532,RPL18A,RPL3
12533,DUSP2,CD69
12534,UBE2C,NCAPG
12535,TNFRSF17,IGLL5
12536,CD14,ANPEP
12537,CD68,PLXDC2
12538,RPL10A,EEF1B2
12539,RPS9,RPLP2
12540,CDC45,E2F1
12541,CHEK1,CDC45
12542,HAVCR2,ID2
12543,GBP2,CTLA4
12544,S100A11,APLP2
12545,MKI67,RAD21
12546,TMEM176A,SERPING1
12547,DIAPH3,CDCA2
12548,TAP1,CORO1A
12549,RPS25,RPS11
12550,SAT1,NINJ1
12551,KCTD12,FGL2
12552,RAB31,SLC7A7
12553,RACGAP1,NUF2
12554,BLK,GAPT
12555,IL2RB,CD96
12556,CDCA3,SPC24
12557,CLEC4A,LST1
12558,MS4A1,SEL1L3
12559,VDAC1,ENO1
12560,PABPC1,EEF1A1
12561,FCN1,TMEM176B
12562,CR2,TLR10
12563,CST3,FES
12564,B2M,IFITM2
12565,NCAPG2,PBK
12566,CYBB,CD1D
12567,CENPW,CDC20
12568,RPS14,RPL17
12569,SPC24,TOP2A
12570,S100A9,RAB20
12571,SYNGR2,HLA-DMB
12572,NUSAP1,ORC6
12573,MKI67,CALM3
12574,BRCA1,UBE2C
12575,KIF20A,SKA3
12576,IFI30,LGALS2
12577,CLSPN,CENPF
12578,RPL37A,RPS19
12579,MT1A,MITF
12580,RPS27,RPL13
12581,RACGAP1,SPC24
12582,GZMA,JAKMIP1
12583,TAP1,GZMB
12584,MCM10,DHFR
12585,CALR,MYDGF
12586,RPS9,RPL11
12587,KIFC1,UBE2T
12588,MS4A7,LST1
12589,RPL18,RPL36
12590,RPS21,RPL28
12591,BUB1B,UBE2T
12592,CKS1B,CKAP2L
12593,UBE2T,PSRC1
12594,PRAM1,LYZ
12595,RPS23,TPT1
12596,LCK,LAG3
12597,CLEC7A,LILRA6
12598,CDCA5,MCM7
12599,SKA3,RACGAP1
12600,MND1,ATAD2
12601,CR2,HLA-DOB
12602,FKBP1A,ANXA5
12603,CD180,HLA-DQB1
12604,GBP2,TIGIT
12605,GZMA,TOX
12606,SKA3,TUBB
12607,RPS13,NACA
12608,CDCA3,RAD54L
12609,C1QB,C2
12610,BCL11A,HHEX
12611,CYBB,DAPP1
12612,SERPINA1,FGL2
12613,LST1,CD163
12614,STMN1,MCM2
12615,RPS28,RPS5
12616,CKAP2L,GGH
12617,TPT1,RPS6
12618,RPS13,RPL18A
12619,CHCHD2,PARK7
12620,MCM7,CENPM
12621,ZWINT,DEPDC1
12622,KPNA2,DEPDC1B
12623,RPS24,RPL22
12624,CDA,FCN1
12625,CD74,MEF2C
12626,GZMB,PSMB9
12627,TTK,CENPA
12628,LILRA5,CD68
12629,CNN2,COTL1
12630,TPT1,RPL10
12631,MKI67,NCAPG2
12632,C12orf75,GZMA
12633,DMXL2,LILRB2
12634,RPS3,LTB
12635,RPS11,RPS4X
12636,FOXM1,KIF15
12637,RPL5,RPLP1
12638,TCL1A,AFF3
12639,HIST1H4C,KIF11
12640,DTL,FANCI
12641,FAM114A1,SPARC
12642,RPL39,RPL28
12643,SLC11A1,LILRA2
12644,PRF1,CD38
12645,BIRC5,CDC6
12646,PKMYT1,H2AFZ
12647,CD3D,PDCD1
12648,HCK,TMEM176B
12649,PKM,ANXA5
12650,BUB1,DEPDC1B
12651,SLC11A1,MPEG1
12652,BCL11A,CD79A
12653,GAS6,MZB1
12654,FXYD3,PIR
12655,ACTB,RASAL3
12656,CDC6,UBE2T
12657,RRM2,MCM2
12658,APOC1,MMP14
12659,ACSL1,CST3
12660,HLA-DRB1,REL
12661,HLA-E,LCP1
12662,RPS18,RPL34
12663,CDKN3,ECT2
12664,HMGB2,MKI67
12665,KPNA2,CDCA8
12666,PTPRC,AKNA
12667,RPS10,RPS3
12668,CD27,CD3D
12669,JCHAIN,SDC1
12670,MS4A7,CPVL
12671,MS4A4A,CLEC12A
12672,CDKN3,KIF4A
12673,MAD2L1,TPX2
12674,CD14,LILRA2
12675,ADGRE2,CLEC7A
12676,RPL36,RPLP1
12677,RPL5,RPS27A
12678,GRINA,CST3
12679,CTSW,KLRD1
12680,CD14,MPEG1
12681,MKI67,AURKA
12682,IL1RN,LILRB2
12683,RPL13,EEF1D
12684,IL18,ALDH2
12685,KIF15,ASF1B
12686,ASF1B,IDH2
12687,PRR11,SPC25
12688,SPRY4,PPFIBP1
12689,PPP1R15A,JUNB
12690,CPVL,IGSF6
12691,TTK,E2F8
12692,B2M,CTSW
12693,BUB1,CDCA8
12694,TBC1D9,SPIB
12695,BIRC5,RRM2
12696,PTTG1,DEPDC1B
12697,HIST1H1B,BUB1B
12698,MKI67,KNSTRN
12699,FANCI,MND1
12700,FCRLA,PDLIM1
12701,CCNA2,DEPDC1B
12702,FCGRT,LILRA2
12703,LTB,RPL30
12704,TK1,FOXM1
12705,CCNB2,PTTG1
12706,CD52,FLT3LG
12707,PLBD1,SERPINA1
12708,KLF6,JUN
12709,LCP1,CTSW
12710,STMN1,CDCA5
12711,FCGRT,MPEG1
12712,HLA-DQB1,POU2AF1
12713,FCRL1,HLA-DQB1
12714,RPL36,RPS27A
12715,FCER1G,CST3
12716,CLEC10A,CLEC4A
12717,KLRD1,GZMH
12718,ARHGDIB,LCK
12719,C1QA,CTSH
12720,RPS25,RPL8
12721,CD3D,S100A4
12722,RPL4,RPS14
12723,UBA52,RPL36
12724,MCM4,NCAPG
12725,PLXDC2,C5AR1
12726,GTSE1,KIF18B
12727,KIFC1,TK1
12728,RPL29,RPL28
12729,MELK,MCM10
12730,TUBA1B,CCNB1
12731,RPS5,EEF1B2
12732,PRC1,POC1A
12733,NKG7,HCST
12734,PHACTR1,SRPX
12735,MCM7,DHFR
12736,TCF4,IFI30
12737,BUB1B,TK1
12738,TGFBI,IGSF6
12739,PTTG1,CDCA8
12740,KLRD1,GZMB
12741,RPL31,RPS10
12742,STMN1,APOBEC3B
12743,CENPW,KIF4A
12744,KIFC1,H2AFV
12745,CDCA8,HMGN2
12746,LY86,CD74
12747,MND1,PCNA
12748,HSPB1,HSPE1
12749,KIF20A,NUSAP1
12750,NDC80,CENPW
12751,RPL24,RPL28
12752,AURKB,HJURP
12753,TREM1,CFP
12754,CDCA5,FAM111B
12755,RPS10,RPL6
12756,IRF8,HLA-DQB1
12757,CD3D,CD8B
12758,NEIL3,CDK1
12759,CD36,CD93
12760,HMGN2,GTSE1
12761,EXO1,FAM111B
12762,IL2RB,GBP2
12763,SRGN,CD53
12764,RPLP0,EIF3L
12765,MIA,CRYAB
12766,TUBB,NUF2
12767,CD27,SIT1
12768,CENPM,ZWINT
12769,RRM2,CDCA5
12770,FGD2,MS4A1
12771,RPLP1,RPS11
12772,HJURP,CLSPN
12773,GINS1,DTL
12774,CIITA,HLA-DOA
12775,SERPINA1,CD163
12776,RPS19,RPS15A
12777,APOBEC3A,S100A12
12778,SPC24,CKS1B
12779,CKS1B,DIAPH3
12780,CKAP2L,BUB1B
12781,RPLP1,RPL29
12782,FBP1,PLBD1
12783,RPL37A,RPS25
12784,ASF1B,HELLS
12785,MCM10,RFC3
12786,GNLY,CST7
12787,CDCA2,ESCO2
12788,SPDL1,CDKN3
12789,RRM2,APOBEC3B
12790,KCNMA1,C1QC
12791,CKS1B,ARHGAP11A
12792,ECT2,TTK
12793,CD14,GRN
12794,KIF23,NCAPG2
12795,PSMB9,RNF213
12796,GIMAP7,SLFN5
12797,CCNA2,FAM72D
12798,PCED1B,IL32
12799,UBE2C,RPA3
12800,PTPRCAP,PFN1
12801,HLA-C,HLA-A
12802,AIF1,LGALS2
12803,TMSB4X,IL2RB
12804,MND1,E2F8
12805,IL2RA,RTKN2
12806,CKS2,AURKB
12807,ITGAL,GZMA
12808,STIL,SHCBP1
12809,DEPDC1,KIF2C
12810,FBP1,FCN1
12811,SH3BGRL3,IFITM1
12812,CDK1,CLSPN
12813,CDC6,TK1
12814,TSC22D3,PIK3IP1
12815,HLA-DQA1,COBLL1
12816,RPL36,RPL27A
12817,GPSM2,CCNA2
12818,MELK,TOP2A
12819,TYROBP,C5AR1
12820,TUBA1B,TYMS
12821,RPS3,RPL17
12822,NPM1,RPS18
12823,IL7R,LEF1
12824,ABI3,TMSB4X
12825,PAX5,HLA-DQA1
12826,RPS15,RPL19
12827,STAP1,HVCN1
12828,TNFAIP2,ARHGEF10L
12829,ETS1,KIAA1551
12830,ARHGAP11A,UBE2C
12831,FCRL6,CTSW
12832,CD3D,CTLA4
12833,MS4A7,FCGRT
12834,RPL5,RPL26
12835,MCM2,TUBA1B
12836,BANK1,EBF1
12837,B2M,PRDM1
12838,NCAPG,CHEK1
12839,CTSB,GSTP1
12840,SMIM14,CD74
12841,TGFBI,CD302
12842,RAD51AP1,GMNN
12843,CENPE,CDCA5
12844,NKG7,PTPRC
12845,BCL11B,GIMAP7
12846,MS4A1,GAPT
12847,CDCA2,ESPL1
12848,BLK,CXCR5
12849,DHFR,ORC6
12850,KIF23,AURKA
12851,ANPEP,AIF1
12852,HLA-E,ITGB2
12853,KIF20B,AURKB
12854,PYHIN1,TBC1D10C
12855,GRN,COMT
12856,GSTP1,POLR2L
12857,APOE,MLANA
12858,LRP1,TNFAIP2
12859,MNDA,IFI30
12860,RPL8,RPL37
12861,GMNN,PKMYT1
12862,AURKB,SHCBP1
12863,NCAPG,MELK
12864,ISG15,IFIT1
12865,RPL18A,RPL37A
12866,RPL12,EEF1B2
12867,LILRA2,PRAM1
12868,HMGB2,KIF22
12869,TPX2,EZH2
12870,RPS27,UBA52
12871,CCNB2,UBE2C
12872,ENO1,TUBB
12873,TLR2,KCTD12
12874,LTB,CD52
12875,CFL1,CORO1A
12876,SCIMP,SYK
12877,RPL36,RPL26
12878,ARHGAP24,CD19
12879,CPVL,SHTN1
12880,FABP5,STMN1
12881,CDCA3,ERCC6L
12882,BIRC5,CKS2
12883,ZFAS1,RPLP1
12884,TMEM176A,CFD
12885,HLA-DPA1,CD74
12886,CFL1,CLIC1
12887,RPL37A,RPS18
12888,BLNK,CD37
12889,CD63,ANXA2
12890,KIF20A,TUBB
12891,P4HB,PDIA4
12892,CENPM,SMC2
12893,CD3D,TIGIT
12894,TNFSF13,CD163
12895,PRC1,CENPE
12896,UBE2C,TOP2A
12897,TMEM176B,RNF130
12898,GZMK,SH2D1A
12899,PKMYT1,TYMS
12900,NCAPG,PTTG1
12901,USP1,TK1
12902,TGFBI,LILRB2
12903,APOBEC3B,TUBA1B
12904,BIRC5,SAPCD2
12905,HLA-B,BTN3A1
12906,CD22,CD37
12907,CDCA5,CENPF
12908,EEF1A1,RPL12
12909,RPS28,RPS19
12910,NCAPH,BUB1B
12911,HLA-DPB1,HLA-DOB
12912,CENPA,CDK1
12913,RPS8,TPT1
12914,GBP5,KIAA1551
12915,FGD2,CD19
12916,PILRA,TMEM176B
12917,RPS12,RPL12
12918,RPL7,RPS2
12919,LGALS3,GAPDH
12920,DEK,AURKB
12921,SNX22,PAX5
12922,TPX2,TUBA1C
12923,GPBAR1,LYZ
12924,TXNDC5,MZB1
12925,ASF1B,KIF15
12926,FCRLA,PLEKHG1
12927,PLBD1,TREM1
12928,WLS,APOE
12929,BLK,VPREB3
12930,KIF14,PRC1
12931,RPL6,RPL11
12932,C1orf162,LYZ
12933,OAS2,ISG15
12934,RPL39L,NUSAP1
12935,RPL9,RPL5
12936,IDH2,GZMA
12937,CD37,SYNGR2
12938,SMC4,CDCA8
12939,RRM1,MKI67
12940,SHCBP1,STMN1
12941,TPX2,KIF20A
12942,AIF1,CD163
12943,CCNA2,DTL
12944,NCF1,CYBB
12945,FCN1,PILRA
12946,TYMS,TPI1
12947,ALOX5AP,GZMA
12948,SIRPB1,CSTA
12949,C19orf38,CFP
12950,FAM129C,HLA-DRB1
12951,E2F2,SPC25
12952,CD52,CNN2
12953,LAPTM5,HLA-DMA
12954,ALDH3B1,LYZ
12955,IFI30,C1QA
12956,BIRC5,CDCA7
12957,CYBB,CST3
12958,RPLP0,RPL4
12959,LIME1,CD27
12960,ACTB,MYL12A
12961,RAD51,CENPH
12962,IL2RB,LCK
12963,HLA-B,KLRD1
12964,KDELR1,ANXA5
12965,CD86,MAFB
12966,LMNB1,ANLN
12967,TRIP13,NEK2
12968,CDCA2,KIF20A
12969,SPI1,PLBD1
12970,MS4A1,ALOX5
12971,SYTL3,IL2RB
12972,H2AFX,CDCA3
12973,NUF2,TUBB4B
12974,HLA-B,SRGN
12975,GZMA,WIPF1
12976,SLC11A1,SERPINA1
12977,RPL22,RPL14
12978,RPS13,RPL27
12979,BANK1,FCER2
12980,RPS9,RPL18
12981,GATA2,HPGDS
12982,TPT1,RPS15
12983,HLA-B,SH3BGRL3
12984,CST7,BATF
12985,GZMA,EVL
12986,IL32,GBP2
12987,MCM4,MCM10
12988,RPS10,RPL8
12989,SMC4,KIF23
12990,SKAP1,HLA-A
12991,KIFC1,ASF1B
12992,RPL27,EEF1B2
12993,CENPF,BRCA1
12994,BUB1B,ASF1B
12995,HLA-DRB1,SCIMP
12996,CD163,CD14
12997,CD14,SERPINA1
12998,TPX2,EXO1
12999,CENPF,HMGB3
13000,CFD,SPI1
13001,CD79A,CD19
13002,SPI1,FCN1
13003,FGR,CD68
13004,CD244,CTSW
13005,PBK,NDC80
13006,ORC1,MKI67
13007,MELK,CKS1B
13008,S100A11,CSTB
13009,S100A10,GNG5
13010,CD7,CD96
13011,TYMS,DEPDC1B
13012,GZMA,APOBEC3G
13013,NDC80,CLSPN
13014,DOK3,CTSH
13015,RPL13A,RPS27
13016,BTK,SPIB
13017,ARHGDIB,GIMAP4
13018,KPNA2,HJURP
13019,KIF20A,UBE2T
13020,FCGRT,SERPINA1
13021,HLA-DOB,ARHGAP24
13022,HCK,PILRA
13023,WDFY4,TCL1A
13024,LRRC26,MAP1A
13025,EXO1,HELLS
13026,A2M,S100A1
13027,LYZ,FGL2
13028,UBA52,RPS3A
13029,NUSAP1,NUDT1
13030,CDC20,GGH
13031,CST7,IFITM2
13032,GMNN,MND1
13033,KIF11,KIF18B
13034,MPEG1,CD33
13035,RPL26,RPS8
13036,ATAD5,TYMS
13037,TYMS,CDCA8
13038,MTFR2,TOP2A
13039,STMN1,MAD2L1
13040,HIST1H4C,SHCBP1
13041,MND1,DHFR
13042,CD163,S100A8
13043,GTSE1,EZH2
13044,CENPF,NCAPH
13045,BIRC5,CEP55
13046,RPS11,RPL37
13047,CDC6,ASF1B
13048,MNDA,TGFBI
13049,CD74,HLA-DQB2
13050,BRCA1,PKMYT1
13051,NPC2,MYOF
13052,TROAP,TUBB4B
13053,TLR2,ANPEP
13054,ASGR1,PLBD1
13055,UBE2C,CKS1B
13056,MS4A1,BTK
13057,RPS16,RPL29
13058,SMARCA1,AKAP12
13059,HMGB3,MELK
13060,RPS23,RPL19
13061,RPS28,RPS25
13062,PLK1,AURKA
13063,AURKA,ASPM
13064,EZH2,ANLN
13065,PLBD1,RNF130
13066,GRN,GRINA
13067,GIMAP5,GIMAP7
13068,DUSP6,CPVL
13069,VPREB3,HLA-DOB
13070,HLA-DMB,TCF4
13071,RRM2,MAD2L1
13072,RGS1,DUSP4
13073,HJURP,MTFR2
13074,PLK1,KNSTRN
13075,RPL18A,EEF2
13076,ASF1B,CCNB1
13077,SLC8A1,TNFSF13
13078,ZWINT,HMGB3
13079,CST3,TUBB6
13080,TUBB4B,CENPF
13081,CCNA2,KIF18A
13082,KIF14,BUB1
13083,CCNA2,ECT2
13084,RPS14,RPL13
13085,CCL5,TNFRSF1B
13086,ASGR1,FCN1
13087,MS4A1,CXCR5
13088,RGS2,DNAJB1
13089,RPS4X,RPS5
13090,CD3D,PRKCQ
13091,RPL7,RPL34
13092,GTSE1,ANLN
13093,DTL,PKMYT1
13094,KIF14,HMMR
13095,FCN1,LILRA5
13096,IL2RG,NKG7
13097,RPL30,RPL37A
13098,TK1,GGH
13099,AIF1,ADGRE2
13100,HMGB3,PTTG1
13101,WDHD1,CDK1
13102,LRRC25,FCN1
13103,RPL8,RPS6
13104,PKMYT1,TMPO
13105,S100A12,TNFAIP2
13106,CSTA,PLAUR
13107,SLC8A1,HCK
13108,MKI67,SPAG5
13109,PTPRCAP,SLC9A3R1
13110,PABPC1,RPS7
13111,MPEG1,TNFSF13B
13112,CD68,SLC7A7
13113,PNOC,FAM129C
13114,FBP1,SLC8A1
13115,ARHGAP30,GZMA
13116,GRINA,LILRB2
13117,GTSE1,KIF20A
13118,SLC7A7,TNFAIP2
13119,RPL8,RPL10
13120,MMP14,MITF
13121,RPL23A,RPS10
13122,EEF1B2,RPL23A
13123,LILRB3,PLXDC2
13124,EFHD2,S1PR5
13125,ISG20,IL2RG
13126,KIF14,DEPDC1B
13127,USP1,ASF1B
13128,ALOX5,HLA-DPB1
13129,CDK1,OIP5
13130,DEPDC1B,CENPA
13131,ITM2A,CD3E
13132,TPX2,E2F2
13133,TIMP1,CEBPD
13134,FCRLA,CD72
13135,CENPF,SKA3
13136,AURKB,FEN1
13137,DHFR,TCF19
13138,APOBEC3G,CORO1A
13139,LMNB1,CKAP2L
13140,KYNU,IFI30
13141,CPVL,PILRA
13142,COTL1,CNN2
13143,LILRB2,CLEC7A
13144,CTSH,HLA-DOB
13145,AIF1,C1QA
13146,BLNK,CYBB
13147,LTB,RPS12
13148,CDKN3,CLSPN
13149,SLC11A1,TREM1
13150,GIMAP6,IFITM1
13151,ZWINT,NCAPH
13152,CENPE,MAD2L1
13153,LSP1,CRIP1
13154,SPC24,CCNB1
13155,EXO1,KIF15
13156,RPS27A,RPS21
13157,CST7,CTSW
13158,RAB13,FCGR2A
13159,RPSA,RPS7
13160,FCER1G,LILRB2
13161,IL18,LILRB4
13162,CR2,CD40
13163,GGH,BIRC5
13164,MCM10,NCAPG
13165,RPS3A,EEF1B2
13166,S1PR5,TTC38
